IntervalStartTime,Usage,Demand,Date,obs_hour,interval,air_temp,dew_pt,rpt_type
5/7/16 6:15 AM,3.858,15.432,2016-05-07,6,1,1.78,2.80,FM-16
5/7/16 6:30 AM,4.224,16.896,2016-05-07,,,1.75,2.31,
5/7/16 6:45 AM,4.302,17.208,2016-05-07,,,1.71,1.83,
5/7/16 7:00 AM,3.804,15.216,2016-05-07,,,1.68,1.34,
5/7/16 7:15 AM,3.918,15.672,2016-05-07,,,1.64,0.85,
5/7/16 7:30 AM,4.032,16.128,2016-05-07,,,1.61,0.36,
5/7/16 7:45 AM,3.804,15.216,2016-05-07,,,1.57,-0.13,
5/7/16 8:00 AM,4.092,16.368,2016-05-07,,,1.54,-0.61,
5/7/16 8:15 AM,4.086,16.344,2016-05-07,8,1,1.50,-1.10,FM-16
5/7/16 8:30 AM,3.942,15.768,2016-05-07,,,1.47,-1.10,
5/7/16 8:45 AM,4.272,17.088,2016-05-07,,,1.44,-1.10,
5/7/16 9:00 AM,3.804,15.216,2016-05-07,,,1.41,-1.10,
5/7/16 9:15 AM,4.062,16.248,2016-05-07,,,1.37,-1.10,
5/7/16 9:30 AM,3.744,14.976,2016-05-07,,,1.34,-1.10,
5/7/16 9:45 AM,4.212,16.848,2016-05-07,,,1.31,-1.10,
5/7/16 10:00 AM,3.984,15.936,2016-05-07,10,0,1.28,-1.10,FM-16
5/7/16 10:15 AM,4.26,17.04,2016-05-07,,,1.25,-1.10,
5/7/16 10:30 AM,4.044,16.176,2016-05-07,10,2,1.22,-1.10,FM-16
5/7/16 10:45 AM,4.98,19.92,2016-05-07,,,1.20,-0.93,
5/7/16 11:00 AM,6.894,27.576,2016-05-07,,,1.19,-0.77,
5/7/16 11:15 AM,6.786,27.144,2016-05-07,11,1,1.17,-0.60,FM-16
5/7/16 11:30 AM,6.786,27.144,2016-05-07,,,1.19,-0.60,
5/7/16 11:45 AM,7.476,29.904,2016-05-07,,,1.20,-0.60,
5/7/16 12:00 PM,7.812,31.248,2016-05-07,12,0,1.22,-0.60,FM-12
5/7/16 12:15 PM,4.716,18.864,2016-05-07,12,1,1.28,0.00,FM-16
5/7/16 12:30 PM,3.552,14.208,2016-05-07,,,1.30,0.00,
5/7/16 12:45 PM,3.672,14.688,2016-05-07,,,1.31,0.00,
5/7/16 1:00 PM,3.738,14.952,2016-05-07,13,0,1.33,0.00,FM-16
5/7/16 1:15 PM,3.474,13.896,2016-05-07,,,1.37,-0.25,
5/7/16 1:30 PM,4.44,17.76,2016-05-07,,,1.40,-0.50,
5/7/16 1:45 PM,3.762,15.048,2016-05-07,,,1.44,-0.75,
5/7/16 2:00 PM,5.148,20.592,2016-05-07,,,1.48,-1.00,
5/7/16 2:15 PM,3.786,15.144,2016-05-07,,,1.51,-1.25,
5/7/16 2:30 PM,4.332,17.328,2016-05-07,,,1.55,-1.50,
5/7/16 2:45 PM,4.89,19.56,2016-05-07,,,1.59,-1.75,
5/7/16 3:00 PM,4.248,16.992,2016-05-07,,,1.62,-2.00,
5/7/16 3:15 PM,4.14,16.56,2016-05-07,,,1.66,-2.25,
5/7/16 3:30 PM,5.01,20.04,2016-05-07,,,1.70,-2.50,
5/7/16 3:45 PM,4.446,17.784,2016-05-07,,,1.73,-2.75,
5/7/16 4:00 PM,4.554,18.216,2016-05-07,,,1.77,-3.00,
5/7/16 4:15 PM,5.01,20.04,2016-05-07,,,1.80,-3.25,
5/7/16 4:30 PM,5.28,21.12,2016-05-07,,,1.84,-3.50,
5/7/16 4:45 PM,3.606,14.424,2016-05-07,,,1.88,-3.75,
5/7/16 5:00 PM,4.908,19.632,2016-05-07,,,1.91,-4.00,
5/7/16 5:15 PM,3.714,14.856,2016-05-07,,,1.95,-4.25,
5/7/16 5:30 PM,5.472,21.888,2016-05-07,,,1.99,-4.50,
5/7/16 5:45 PM,4.92,19.68,2016-05-07,,,2.02,-4.75,
5/7/16 6:00 PM,5.658,22.632,2016-05-07,18,0,2.06,-5.00,FM-12
5/7/16 6:15 PM,5.502,22.008,2016-05-07,,,2.06,-4.93,
5/7/16 6:30 PM,4.29,17.16,2016-05-07,,,2.05,-4.86,
5/7/16 6:45 PM,6.432,25.728,2016-05-07,,,2.05,-4.79,
5/7/16 7:00 PM,4.008,16.032,2016-05-07,,,2.04,-4.72,
5/7/16 7:15 PM,5.562,22.248,2016-05-07,,,2.04,-4.65,
5/7/16 7:30 PM,3.948,15.792,2016-05-07,,,2.03,-4.58,
5/7/16 7:45 PM,5.46,21.84,2016-05-07,,,2.03,-4.50,
5/7/16 8:00 PM,3.684,14.736,2016-05-07,,,2.02,-4.43,
5/7/16 8:15 PM,3.714,14.856,2016-05-07,,,2.02,-4.36,
5/7/16 8:30 PM,3.612,14.448,2016-05-07,,,2.01,-4.29,
5/7/16 8:45 PM,3.762,15.048,2016-05-07,,,2.01,-4.22,
5/7/16 9:00 PM,3.75,15,2016-05-07,,,2.00,-4.15,
5/7/16 9:15 PM,3.702,14.808,2016-05-07,,,2.00,-4.08,
5/7/16 9:30 PM,3.588,14.352,2016-05-07,,,1.99,-4.01,
5/7/16 9:45 PM,3.612,14.448,2016-05-07,,,1.99,-3.94,
5/7/16 10:00 PM,3.552,14.208,2016-05-07,,,1.98,-3.87,
5/7/16 10:15 PM,3.762,15.048,2016-05-07,,,1.98,-3.80,
5/7/16 10:30 PM,3.612,14.448,2016-05-07,,,1.97,-3.72,
5/7/16 10:45 PM,3.516,14.064,2016-05-07,,,1.97,-3.65,
5/7/16 11:00 PM,3.618,14.472,2016-05-07,,,1.96,-3.58,
5/7/16 11:15 PM,3.648,14.592,2016-05-07,,,1.96,-3.51,
5/7/16 11:30 PM,3.786,15.144,2016-05-07,,,1.95,-3.44,
5/7/16 11:45 PM,3.624,14.496,2016-05-07,,,1.95,-3.37,
5/8/16 12:00 AM,3.57,14.28,2016-05-08,0,0,1.94,-3.30,FM-12
5/8/16 12:15 AM,3.732,14.928,2016-05-08,,,1.91,-3.21,
5/8/16 12:30 AM,3.792,15.168,2016-05-08,,,1.87,-3.12,
5/8/16 12:45 AM,3.654,14.616,2016-05-08,,,1.84,-3.03,
5/8/16 1:00 AM,3.522,14.088,2016-05-08,,,1.80,-2.93,
5/8/16 1:15 AM,3.678,14.712,2016-05-08,,,1.77,-2.84,
5/8/16 1:30 AM,3.744,14.976,2016-05-08,,,1.73,-2.75,
5/8/16 1:45 AM,4.146,16.584,2016-05-08,,,1.70,-2.66,
5/8/16 2:00 AM,3.48,13.92,2016-05-08,,,1.66,-2.57,
5/8/16 2:15 AM,3.63,14.52,2016-05-08,,,1.63,-2.48,
5/8/16 2:30 AM,3.744,14.976,2016-05-08,,,1.59,-2.38,
5/8/16 2:45 AM,3.456,13.824,2016-05-08,,,1.56,-2.29,
5/8/16 3:00 AM,3.534,14.136,2016-05-08,,,1.53,-2.20,
5/8/16 3:15 AM,3.738,14.952,2016-05-08,,,1.49,-2.11,
5/8/16 3:30 AM,3.504,14.016,2016-05-08,,,1.46,-2.02,
5/8/16 3:45 AM,3.474,13.896,2016-05-08,,,1.42,-1.93,
5/8/16 4:00 AM,3.684,14.736,2016-05-08,,,1.39,-1.83,
5/8/16 4:15 AM,3.738,14.952,2016-05-08,,,1.35,-1.74,
5/8/16 4:30 AM,3.504,14.016,2016-05-08,,,1.32,-1.65,
5/8/16 4:45 AM,3.642,14.568,2016-05-08,,,1.28,-1.56,
5/8/16 5:00 AM,3.726,14.904,2016-05-08,,,1.25,-1.47,
5/8/16 5:15 AM,3.642,14.568,2016-05-08,,,1.21,-1.38,
5/8/16 5:30 AM,3.504,14.016,2016-05-08,,,1.18,-1.28,
5/8/16 5:45 AM,3.792,15.168,2016-05-08,,,1.14,-1.19,
5/8/16 6:00 AM,3.816,15.264,2016-05-08,6,0,1.11,-1.10,FM-12
5/8/16 6:15 AM,3.588,14.352,2016-05-08,,,1.10,-0.98,
5/8/16 6:30 AM,3.81,15.24,2016-05-08,,,1.09,-0.87,
5/8/16 6:45 AM,3.6,14.4,2016-05-08,,,1.08,-0.75,
5/8/16 7:00 AM,3.672,14.688,2016-05-08,,,1.07,-0.63,
5/8/16 7:15 AM,3.6,14.4,2016-05-08,,,1.06,-0.52,
5/8/16 7:30 AM,4.056,16.224,2016-05-08,,,1.06,-0.40,
5/8/16 7:45 AM,3.864,15.456,2016-05-08,,,1.05,-0.28,
5/8/16 8:00 AM,3.75,15,2016-05-08,,,1.04,-0.17,
5/8/16 8:15 AM,4.044,16.176,2016-05-08,,,1.03,-0.05,
5/8/16 8:30 AM,4.122,16.488,2016-05-08,,,1.02,0.07,
5/8/16 8:45 AM,4.386,17.544,2016-05-08,,,1.01,0.18,
5/8/16 9:00 AM,8.13,32.52,2016-05-08,,,1.00,0.30,
5/8/16 9:15 AM,8.052,32.208,2016-05-08,,,0.99,0.42,
5/8/16 9:30 AM,7.644,30.576,2016-05-08,,,0.98,0.53,
5/8/16 9:45 AM,7.26,29.04,2016-05-08,,,0.97,0.65,
5/8/16 10:00 AM,7.446,29.784,2016-05-08,,,0.96,0.77,
5/8/16 10:15 AM,7.326,29.304,2016-05-08,,,0.95,0.88,
5/8/16 10:30 AM,9.912,39.648,2016-05-08,,,0.94,1.00,
5/8/16 10:45 AM,6.978,27.912,2016-05-08,,,0.94,1.12,
5/8/16 11:00 AM,9.972,39.888,2016-05-08,,,0.93,1.23,
5/8/16 11:15 AM,10.77,43.08,2016-05-08,,,0.92,1.35,
5/8/16 11:30 AM,9.282,37.128,2016-05-08,,,0.91,1.47,
5/8/16 11:45 AM,8.136,32.544,2016-05-08,,,0.90,1.58,
5/8/16 12:00 PM,7.41,29.64,2016-05-08,12,0,0.89,1.70,FM-12
5/8/16 12:15 PM,7.26,29.04,2016-05-08,,,0.94,1.60,
5/8/16 12:30 PM,3.87,15.48,2016-05-08,,,1.00,1.51,
5/8/16 12:45 PM,3.534,14.136,2016-05-08,,,1.05,1.41,
5/8/16 1:00 PM,4.578,18.312,2016-05-08,,,1.10,1.32,
5/8/16 1:15 PM,3.528,14.112,2016-05-08,,,1.16,1.22,
5/8/16 1:30 PM,3.63,14.52,2016-05-08,,,1.21,1.13,
5/8/16 1:45 PM,3.87,15.48,2016-05-08,,,1.26,1.03,
5/8/16 2:00 PM,3.522,14.088,2016-05-08,,,1.32,0.93,
5/8/16 2:15 PM,4.53,18.12,2016-05-08,,,1.37,0.84,
5/8/16 2:30 PM,4.53,18.12,2016-05-08,,,1.42,0.74,
5/8/16 2:45 PM,4.752,19.008,2016-05-08,,,1.48,0.65,
5/8/16 3:00 PM,4.794,19.176,2016-05-08,,,1.53,0.55,
5/8/16 3:15 PM,3.93,15.72,2016-05-08,,,1.58,0.45,
5/8/16 3:30 PM,4.914,19.656,2016-05-08,,,1.64,0.36,
5/8/16 3:45 PM,4.422,17.688,2016-05-08,,,1.69,0.26,
5/8/16 4:00 PM,5.658,22.632,2016-05-08,,,1.74,0.17,
5/8/16 4:15 PM,3.444,13.776,2016-05-08,,,1.80,0.07,
5/8/16 4:30 PM,5.262,21.048,2016-05-08,,,1.85,-0.02,
5/8/16 4:45 PM,3.48,13.92,2016-05-08,,,1.90,-0.12,
5/8/16 5:00 PM,5.094,20.376,2016-05-08,,,1.96,-0.22,
5/8/16 5:15 PM,3.792,15.168,2016-05-08,,,2.01,-0.31,
5/8/16 5:30 PM,5.022,20.088,2016-05-08,,,2.06,-0.41,
5/8/16 5:45 PM,4.71,18.84,2016-05-08,,,2.12,-0.50,
5/8/16 6:00 PM,5.586,22.344,2016-05-08,18,0,2.17,-0.60,FM-12
5/8/16 6:15 PM,4.866,19.464,2016-05-08,,,2.17,-0.60,
5/8/16 6:30 PM,4.284,17.136,2016-05-08,,,2.17,-0.60,
5/8/16 6:45 PM,5.16,20.64,2016-05-08,,,2.16,-0.60,
5/8/16 7:00 PM,4.29,17.16,2016-05-08,,,2.16,-0.60,
5/8/16 7:15 PM,4.518,18.072,2016-05-08,,,2.16,-0.60,
5/8/16 7:30 PM,3.69,14.76,2016-05-08,,,2.16,-0.60,
5/8/16 7:45 PM,5.442,21.768,2016-05-08,,,2.15,-0.60,
5/8/16 8:00 PM,3.756,15.024,2016-05-08,,,2.15,-0.60,
5/8/16 8:15 PM,3.744,14.976,2016-05-08,,,2.15,-0.60,
5/8/16 8:30 PM,3.654,14.616,2016-05-08,,,2.15,-0.60,
5/8/16 8:45 PM,3.708,14.832,2016-05-08,,,2.14,-0.60,
5/8/16 9:00 PM,3.702,14.808,2016-05-08,,,2.14,-0.60,
5/8/16 9:15 PM,3.63,14.52,2016-05-08,,,2.14,-0.60,
5/8/16 9:30 PM,3.786,15.144,2016-05-08,,,2.14,-0.60,
5/8/16 9:45 PM,3.852,15.408,2016-05-08,,,2.13,-0.60,
5/8/16 10:00 PM,3.66,14.64,2016-05-08,,,2.13,-0.60,
5/8/16 10:15 PM,3.57,14.28,2016-05-08,,,2.13,-0.60,
5/8/16 10:30 PM,3.576,14.304,2016-05-08,,,2.13,-0.60,
5/8/16 10:45 PM,3.624,14.496,2016-05-08,,,2.12,-0.60,
5/8/16 11:00 PM,3.618,14.472,2016-05-08,,,2.12,-0.60,
5/8/16 11:15 PM,3.828,15.312,2016-05-08,,,2.12,-0.60,
5/8/16 11:30 PM,3.516,14.064,2016-05-08,,,2.12,-0.60,
5/8/16 11:45 PM,3.606,14.424,2016-05-08,,,2.11,-0.60,
5/9/16 12:00 AM,3.588,14.352,2016-05-09,0,0,2.11,-0.60,FM-12
5/9/16 12:15 AM,3.666,14.664,2016-05-09,,,2.08,-0.53,
5/9/16 12:30 AM,3.882,15.528,2016-05-09,,,2.06,-0.46,
5/9/16 12:45 AM,3.576,14.304,2016-05-09,,,2.03,-0.39,
5/9/16 1:00 AM,3.66,14.64,2016-05-09,,,2.01,-0.32,
5/9/16 1:15 AM,3.582,14.328,2016-05-09,,,1.98,-0.25,
5/9/16 1:30 AM,3.852,15.408,2016-05-09,,,1.96,-0.18,
5/9/16 1:45 AM,3.66,14.64,2016-05-09,,,1.93,-0.10,
5/9/16 2:00 AM,3.6,14.4,2016-05-09,,,1.91,-0.03,
5/9/16 2:15 AM,3.69,14.76,2016-05-09,,,1.88,0.04,
5/9/16 2:30 AM,3.762,15.048,2016-05-09,,,1.86,0.11,
5/9/16 2:45 AM,3.768,15.072,2016-05-09,,,1.83,0.18,
5/9/16 3:00 AM,3.552,14.208,2016-05-09,,,1.81,0.25,
5/9/16 3:15 AM,3.642,14.568,2016-05-09,,,1.78,0.32,
5/9/16 3:30 AM,4.62,18.48,2016-05-09,,,1.75,0.39,
5/9/16 3:45 AM,3.624,14.496,2016-05-09,,,1.73,0.46,
5/9/16 4:00 AM,3.672,14.688,2016-05-09,,,1.70,0.53,
5/9/16 4:15 AM,3.594,14.376,2016-05-09,,,1.68,0.60,
5/9/16 4:30 AM,3.912,15.648,2016-05-09,,,1.65,0.68,
5/9/16 4:45 AM,3.594,14.376,2016-05-09,,,1.63,0.75,
5/9/16 5:00 AM,3.6,14.4,2016-05-09,,,1.60,0.82,
5/9/16 5:15 AM,3.66,14.64,2016-05-09,,,1.58,0.89,
5/9/16 5:30 AM,3.81,15.24,2016-05-09,,,1.55,0.96,
5/9/16 5:45 AM,3.642,14.568,2016-05-09,,,1.53,1.03,
5/9/16 6:00 AM,4.026,16.104,2016-05-09,6,0,1.50,1.10,FM-12
5/9/16 6:15 AM,4.062,16.248,2016-05-09,,,1.49,1.13,
5/9/16 6:30 AM,3.642,14.568,2016-05-09,,,1.48,1.15,
5/9/16 6:45 AM,3.72,14.88,2016-05-09,,,1.47,1.18,
5/9/16 7:00 AM,3.684,14.736,2016-05-09,,,1.46,1.20,
5/9/16 7:15 AM,3.732,14.928,2016-05-09,,,1.45,1.23,
5/9/16 7:30 AM,3.732,14.928,2016-05-09,,,1.45,1.25,
5/9/16 7:45 AM,3.786,15.144,2016-05-09,,,1.44,1.28,
5/9/16 8:00 AM,4.08,16.32,2016-05-09,,,1.43,1.30,
5/9/16 8:15 AM,4.134,16.536,2016-05-09,,,1.42,1.33,
5/9/16 8:30 AM,4.236,16.944,2016-05-09,,,1.41,1.35,
5/9/16 8:45 AM,4.218,16.872,2016-05-09,,,1.40,1.38,
5/9/16 9:00 AM,4.644,18.576,2016-05-09,,,1.39,1.40,
5/9/16 9:15 AM,4.224,16.896,2016-05-09,,,1.38,1.43,
5/9/16 9:30 AM,4.092,16.368,2016-05-09,,,1.37,1.45,
5/9/16 9:45 AM,4.404,17.616,2016-05-09,,,1.36,1.48,
5/9/16 10:00 AM,4.368,17.472,2016-05-09,,,1.35,1.50,
5/9/16 10:15 AM,4.752,19.008,2016-05-09,,,1.34,1.53,
5/9/16 10:30 AM,4.2,16.8,2016-05-09,,,1.34,1.55,
5/9/16 10:45 AM,4.77,19.08,2016-05-09,,,1.33,1.58,
5/9/16 11:00 AM,4.374,17.496,2016-05-09,,,1.32,1.60,
5/9/16 11:15 AM,4.878,19.512,2016-05-09,,,1.31,1.63,
5/9/16 11:30 AM,4.716,18.864,2016-05-09,,,1.30,1.65,
5/9/16 11:45 AM,4.56,18.24,2016-05-09,,,1.29,1.68,
5/9/16 12:00 PM,4.584,18.336,2016-05-09,12,0,1.28,1.70,FM-12
5/9/16 12:15 PM,5.01,20.04,2016-05-09,,,1.29,1.93,
5/9/16 12:30 PM,4.65,18.6,2016-05-09,,,1.30,2.16,
5/9/16 12:45 PM,4.932,19.728,2016-05-09,,,1.31,2.39,
5/9/16 1:00 PM,4.734,18.936,2016-05-09,,,1.32,2.62,
5/9/16 1:15 PM,4.626,18.504,2016-05-09,,,1.33,2.85,
5/9/16 1:30 PM,4.944,19.776,2016-05-09,,,1.34,3.08,
5/9/16 1:45 PM,4.758,19.032,2016-05-09,,,1.34,3.30,
5/9/16 2:00 PM,4.746,18.984,2016-05-09,,,1.35,3.53,
5/9/16 2:15 PM,4.98,19.92,2016-05-09,,,1.36,3.76,
5/9/16 2:30 PM,4.638,18.552,2016-05-09,,,1.37,3.99,
5/9/16 2:45 PM,5.01,20.04,2016-05-09,,,1.38,4.22,
5/9/16 3:00 PM,5.142,20.568,2016-05-09,,,1.39,4.45,
5/9/16 3:15 PM,4.626,18.504,2016-05-09,,,1.40,4.68,
5/9/16 3:30 PM,4.704,18.816,2016-05-09,,,1.41,4.91,
5/9/16 3:45 PM,4.872,19.488,2016-05-09,,,1.42,5.14,
5/9/16 4:00 PM,4.404,17.616,2016-05-09,,,1.43,5.37,
5/9/16 4:15 PM,4.464,17.856,2016-05-09,,,1.44,5.60,
5/9/16 4:30 PM,4.218,16.872,2016-05-09,,,1.45,5.83,
5/9/16 4:45 PM,4.542,18.168,2016-05-09,,,1.45,6.05,
5/9/16 5:00 PM,4.8,19.2,2016-05-09,,,1.46,6.28,
5/9/16 5:15 PM,4.614,18.456,2016-05-09,,,1.47,6.51,
5/9/16 5:30 PM,4.542,18.168,2016-05-09,,,1.48,6.74,
5/9/16 5:45 PM,4.884,19.536,2016-05-09,,,1.49,6.97,
5/9/16 6:00 PM,4.8,19.2,2016-05-09,18,0,1.50,7.20,FM-12
5/9/16 6:15 PM,4.488,17.952,2016-05-09,18,1,1.28,8.90,FM-16
5/9/16 6:30 PM,4.566,18.264,2016-05-09,,,1.29,8.90,
5/9/16 6:45 PM,4.536,18.144,2016-05-09,,,1.31,8.90,
5/9/16 7:00 PM,4.41,17.64,2016-05-09,,,1.32,8.90,
5/9/16 7:15 PM,4.278,17.112,2016-05-09,,,1.34,8.90,
5/9/16 7:30 PM,4.476,17.904,2016-05-09,,,1.35,8.90,
5/9/16 7:45 PM,4.56,18.24,2016-05-09,,,1.37,8.90,
5/9/16 8:00 PM,4.038,16.152,2016-05-09,,,1.38,8.90,
5/9/16 8:15 PM,5.772,23.088,2016-05-09,,,1.39,8.90,
5/9/16 8:30 PM,6.246,24.984,2016-05-09,,,1.41,8.90,
5/9/16 8:45 PM,6.27,25.08,2016-05-09,,,1.42,8.90,
5/9/16 9:00 PM,4.536,18.144,2016-05-09,,,1.44,8.90,
5/9/16 9:15 PM,3.732,14.928,2016-05-09,,,1.45,8.90,
5/9/16 9:30 PM,3.816,15.264,2016-05-09,,,1.47,8.90,
5/9/16 9:45 PM,3.804,15.216,2016-05-09,,,1.48,8.90,
5/9/16 10:00 PM,3.636,14.544,2016-05-09,,,1.50,8.90,
5/9/16 10:15 PM,3.672,14.688,2016-05-09,,,1.51,8.90,
5/9/16 10:30 PM,3.99,15.96,2016-05-09,,,1.52,8.90,
5/9/16 10:45 PM,3.63,14.52,2016-05-09,,,1.54,8.90,
5/9/16 11:00 PM,3.744,14.976,2016-05-09,,,1.55,8.90,
5/9/16 11:15 PM,3.774,15.096,2016-05-09,,,1.57,8.90,
5/9/16 11:30 PM,3.84,15.36,2016-05-09,,,1.58,8.90,
5/9/16 11:45 PM,3.612,14.448,2016-05-09,,,1.60,8.90,
5/10/16 12:00 AM,3.606,14.424,2016-05-10,0,0,1.61,8.90,FM-12
5/10/16 12:15 AM,3.942,15.768,2016-05-10,,,1.59,8.92,
5/10/16 12:30 AM,3.672,14.688,2016-05-10,,,1.58,8.94,
5/10/16 12:45 AM,3.738,14.952,2016-05-10,,,1.56,8.96,
5/10/16 1:00 AM,3.774,15.096,2016-05-10,,,1.55,8.98,
5/10/16 1:15 AM,3.84,15.36,2016-05-10,,,1.53,9.00,
5/10/16 1:30 AM,3.642,14.568,2016-05-10,,,1.51,9.03,
5/10/16 1:45 AM,3.624,14.496,2016-05-10,,,1.50,9.05,
5/10/16 2:00 AM,3.978,15.912,2016-05-10,,,1.48,9.07,
5/10/16 2:15 AM,3.636,14.544,2016-05-10,,,1.46,9.09,
5/10/16 2:30 AM,3.696,14.784,2016-05-10,,,1.45,9.11,
5/10/16 2:45 AM,3.816,15.264,2016-05-10,,,1.43,9.13,
5/10/16 3:00 AM,3.864,15.456,2016-05-10,,,1.42,9.15,
5/10/16 3:15 AM,3.654,14.616,2016-05-10,,,1.40,9.17,
5/10/16 3:30 AM,3.654,14.616,2016-05-10,,,1.38,9.19,
5/10/16 3:45 AM,3.984,15.936,2016-05-10,,,1.37,9.21,
5/10/16 4:00 AM,3.66,14.64,2016-05-10,,,1.35,9.23,
5/10/16 4:15 AM,3.702,14.808,2016-05-10,,,1.33,9.25,
5/10/16 4:30 AM,3.822,15.288,2016-05-10,,,1.32,9.28,
5/10/16 4:45 AM,3.822,15.288,2016-05-10,,,1.30,9.30,
5/10/16 5:00 AM,3.66,14.64,2016-05-10,,,1.29,9.32,
5/10/16 5:15 AM,4.488,17.952,2016-05-10,,,1.27,9.34,
5/10/16 5:30 AM,3.93,15.72,2016-05-10,,,1.25,9.36,
5/10/16 5:45 AM,3.606,14.424,2016-05-10,,,1.24,9.38,
5/10/16 6:00 AM,3.738,14.952,2016-05-10,6,0,1.22,9.40,FM-12
5/10/16 6:15 AM,3.864,15.456,2016-05-10,,,1.21,9.40,
5/10/16 6:30 AM,3.768,15.072,2016-05-10,,,1.20,9.40,
5/10/16 6:45 AM,3.642,14.568,2016-05-10,,,1.19,9.40,
5/10/16 7:00 AM,3.792,15.168,2016-05-10,,,1.18,9.40,
5/10/16 7:15 AM,3.924,15.696,2016-05-10,7,1,1.17,9.40,FM-16
5/10/16 7:30 AM,3.696,14.784,2016-05-10,,,1.13,9.03,
5/10/16 7:45 AM,4.032,16.128,2016-05-10,,,1.10,8.67,
5/10/16 8:00 AM,4.32,17.28,2016-05-10,8,0,1.06,8.30,FM-16
5/10/16 8:15 AM,4.26,17.04,2016-05-10,,,1.05,8.30,
5/10/16 8:30 AM,4.362,17.448,2016-05-10,,,1.04,8.30,
5/10/16 8:45 AM,4.794,19.176,2016-05-10,,,1.02,8.30,
5/10/16 9:00 AM,4.59,18.36,2016-05-10,,,1.01,8.30,
5/10/16 9:15 AM,4.338,17.352,2016-05-10,9,1,1.00,8.30,FM-16
5/10/16 9:30 AM,4.71,18.84,2016-05-10,,,0.99,8.25,
5/10/16 9:45 AM,4.392,17.568,2016-05-10,,,0.99,8.21,
5/10/16 10:00 AM,4.602,18.408,2016-05-10,,,0.98,8.16,
5/10/16 10:15 AM,4.662,18.648,2016-05-10,,,0.98,8.12,
5/10/16 10:30 AM,4.488,17.952,2016-05-10,,,0.97,8.07,
5/10/16 10:45 AM,4.482,17.928,2016-05-10,,,0.97,8.03,
5/10/16 11:00 AM,4.734,18.936,2016-05-10,,,0.96,7.98,
5/10/16 11:15 AM,4.62,18.48,2016-05-10,,,0.96,7.94,
5/10/16 11:30 AM,4.698,18.792,2016-05-10,,,0.95,7.89,
5/10/16 11:45 AM,4.956,19.824,2016-05-10,,,0.95,7.85,
5/10/16 12:00 PM,4.764,19.056,2016-05-10,12,0,0.94,7.80,FM-12
5/10/16 12:15 PM,4.752,19.008,2016-05-10,,,0.95,7.89,
5/10/16 12:30 PM,5.088,20.352,2016-05-10,,,0.96,7.98,
5/10/16 12:45 PM,4.806,19.224,2016-05-10,,,0.98,8.08,
5/10/16 1:00 PM,4.728,18.912,2016-05-10,,,0.99,8.17,
5/10/16 1:15 PM,4.728,18.912,2016-05-10,,,1.00,8.26,
5/10/16 1:30 PM,4.674,18.696,2016-05-10,,,1.01,8.35,
5/10/16 1:45 PM,4.44,17.76,2016-05-10,,,1.02,8.44,
5/10/16 2:00 PM,4.674,18.696,2016-05-10,,,1.03,8.53,
5/10/16 2:15 PM,4.41,17.64,2016-05-10,,,1.05,8.63,
5/10/16 2:30 PM,4.302,17.208,2016-05-10,,,1.06,8.72,
5/10/16 2:45 PM,4.632,18.528,2016-05-10,,,1.07,8.81,
5/10/16 3:00 PM,4.386,17.544,2016-05-10,,,1.08,8.90,
5/10/16 3:15 PM,4.386,17.544,2016-05-10,,,1.09,8.99,
5/10/16 3:30 PM,4.38,17.52,2016-05-10,,,1.10,9.08,
5/10/16 3:45 PM,4.248,16.992,2016-05-10,,,1.12,9.18,
5/10/16 4:00 PM,4.068,16.272,2016-05-10,,,1.13,9.27,
5/10/16 4:15 PM,4.02,16.08,2016-05-10,,,1.14,9.36,
5/10/16 4:30 PM,4.344,17.376,2016-05-10,,,1.15,9.45,
5/10/16 4:45 PM,4.728,18.912,2016-05-10,,,1.16,9.54,
5/10/16 5:00 PM,3.834,15.336,2016-05-10,,,1.17,9.63,
5/10/16 5:15 PM,4.056,16.224,2016-05-10,,,1.19,9.73,
5/10/16 5:30 PM,3.936,15.744,2016-05-10,,,1.20,9.82,
5/10/16 5:45 PM,4.014,16.056,2016-05-10,,,1.21,9.91,
5/10/16 6:00 PM,4.2,16.8,2016-05-10,18,0,1.22,10.00,FM-12
5/10/16 6:15 PM,4.23,16.92,2016-05-10,,,1.24,10.07,
5/10/16 6:30 PM,4.086,16.344,2016-05-10,,,1.26,10.13,
5/10/16 6:45 PM,4.158,16.632,2016-05-10,,,1.28,10.20,
5/10/16 7:00 PM,4.356,17.424,2016-05-10,,,1.30,10.27,
5/10/16 7:15 PM,3.996,15.984,2016-05-10,,,1.31,10.33,
5/10/16 7:30 PM,3.732,14.928,2016-05-10,,,1.33,10.40,
5/10/16 7:45 PM,3.81,15.24,2016-05-10,,,1.35,10.47,
5/10/16 8:00 PM,3.702,14.808,2016-05-10,,,1.37,10.53,
5/10/16 8:15 PM,3.648,14.592,2016-05-10,20,1,1.39,10.60,FM-16
5/10/16 8:30 PM,3.648,14.592,2016-05-10,,,1.39,10.53,
5/10/16 8:45 PM,3.888,15.552,2016-05-10,,,1.39,10.45,
5/10/16 9:00 PM,3.63,14.52,2016-05-10,,,1.39,10.38,
5/10/16 9:15 PM,3.576,14.304,2016-05-10,,,1.39,10.30,
5/10/16 9:30 PM,3.852,15.408,2016-05-10,,,1.39,10.23,
